0,[0, 12, 6],[0, 0, 6],[140, 135, 117]
1,[12, 6, 12],[0, 6, 12],[112, 125, 155]
2,[0, 12, 6],[12, 12, 18],[169, 172, 158]
3,[12, 6, 12],[12, 18, 24],[216, 148, 39]
4,[0, 12, 6],[24, 24, 31],[112, 136, 166]
5,[12, 6, 12],[24, 31, 37],[136, 75, 80]
6,[0, 12, 6],[37, 37, 43],[0, 113, 135]
7,[12, 6, 12],[37, 43, 49],[179, 163, 163]
8,[0, 12, 6],[49, 49, 55],[196, 215, 213]
9,[12, 6, 12],[49, 55, 62],[218, 181, 107]
10,[0, 12, 6],[62, 62, 68],[202, 208, 210]
11,[12, 6, 12],[61, 68, 74],[47, 70, 113]
12,[0, 12, 6],[74, 74, 80],[242, 227, 203]
13,[12, 6, 12],[74, 80, 86],[100, 110, 121]
14,[0, 12, 6],[86, 86, 92],[234, 152, 128]
15,[12, 6, 12],[86, 93, 99],[147, 166, 196]
16,[0, 12, 6],[99, 99, 105],[229, 221, 215]
17,[12, 6, 12],[99, 105, 111],[126, 122, 127]
18,[0, 12, 6],[111, 111, 117],[189, 191, 178]
19,[12, 6, 12],[111, 117, 123],[217, 202, 168]
20,[0, 12, 6],[124, 124, 130],[110, 116, 59]
21,[12, 6, 12],[124, 130, 136],[137, 93, 80]
22,[0, 12, 6],[136, 136, 142],[241, 148, 156]
23,[12, 6, 12],[136, 142, 148],[221, 185, 64]
24,[0, 12, 6],[148, 148, 154],[36, 127, 157]
25,[12, 6, 12],[148, 155, 161],[208, 150, 130]
26,[0, 12, 6],[161, 161, 167],[185, 230, 224]
27,[12, 6, 12],[161, 167, 173],[192, 219, 218]
28,[0, 12, 6],[173, 173, 179],[222, 221, 221]
29,[12, 6, 12],[173, 179, 185],[228, 221, 214]
30,[0, 12, 6],[186, 186, 192],[191, 159, 100]
31,[12, 6, 12],[186, 192, 198],[243, 224, 215]
32,[0, 12, 6],[198, 198, 204],[0, 83, 112]
33,[12, 6, 12],[198, 204, 210],[137, 61, 88]
34,[0, 12, 6],[210, 210, 216],[79, 60, 50]
35,[12, 6, 12],[210, 217, 223],[201, 177, 171]
36,[0, 12, 6],[223, 223, 229],[47, 70, 113]
37,[12, 6, 12],[223, 229, 235],[184, 157, 153]
38,[0, 12, 6],[235, 235, 241],[105, 104, 86]
39,[12, 6, 12],[235, 241, 247],[211, 94, 127]
40,[0, 12, 6],[248, 248, 254],[84, 92, 100]
41,[12, 6, 12],[248, 254, 260],[174, 169, 166]
42,[0, 12, 6],[260, 260, 266],[101, 83, 62]
43,[12, 6, 12],[260, 266, 272],[206, 73, 101]
44,[0, 12, 6],[272, 272, 279],[236, 228, 197]
45,[12, 6, 12],[272, 279, 285],[59, 87, 67]
46,[0, 12, 6],[285, 285, 291],[0, 83, 112]
47,[12, 6, 12],[285, 291, 297],[86, 72, 126]
48,[0, 12, 6],[297, 297, 303],[215, 121, 173]
49,[12, 6, 12],[297, 303, 310],[125, 54, 46]
