0,[0, 12, 6],[0, 0, 6],[174, 161, 97]
1,[12, 6, 12],[0, 6, 12],[154, 144, 116]
2,[0, 12, 6],[12, 12, 18],[213, 206, 196]
3,[12, 6, 12],[12, 18, 24],[142, 195, 16]
4,[0, 12, 6],[24, 24, 31],[57, 114, 165]
5,[12, 6, 12],[24, 31, 37],[126, 80, 132]
6,[0, 12, 6],[37, 37, 43],[126, 122, 127]
7,[12, 6, 12],[37, 43, 49],[181, 183, 172]
8,[0, 12, 6],[49, 49, 55],[237, 209, 218]
9,[12, 6, 12],[49, 55, 62],[150, 197, 135]
10,[0, 12, 6],[62, 62, 68],[223, 221, 139]
11,[12, 6, 12],[61, 68, 74],[198, 34, 47]
12,[0, 12, 6],[74, 74, 80],[190, 185, 185]
13,[12, 6, 12],[74, 80, 86],[136, 110, 75]
14,[0, 12, 6],[86, 86, 92],[84, 92, 100]
15,[12, 6, 12],[86, 93, 99],[221, 78, 64]
16,[0, 12, 6],[99, 99, 105],[222, 222, 210]
17,[12, 6, 12],[99, 105, 111],[239, 187, 122]
18,[0, 12, 6],[111, 111, 117],[244, 213, 191]
19,[12, 6, 12],[111, 117, 123],[230, 188, 155]
20,[0, 12, 6],[124, 124, 130],[180, 112, 62]
21,[12, 6, 12],[124, 130, 136],[178, 62, 96]
22,[0, 12, 6],[136, 136, 142],[226, 119, 135]
23,[12, 6, 12],[136, 142, 148],[187, 47, 54]
24,[0, 12, 6],[148, 148, 154],[171, 53, 76]
25,[12, 6, 12],[148, 155, 161],[230, 154, 128]
26,[0, 12, 6],[161, 161, 167],[246, 216, 143]
27,[12, 6, 12],[161, 167, 173],[211, 139, 140]
28,[0, 12, 6],[173, 173, 179],[234, 203, 222]
29,[12, 6, 12],[173, 179, 185],[228, 221, 214]
30,[0, 12, 6],[186, 186, 192],[191, 159, 100]
31,[12, 6, 12],[186, 192, 198],[221, 200, 139]
32,[0, 12, 6],[198, 198, 204],[244, 218, 168]
33,[12, 6, 12],[198, 204, 210],[182, 67, 64]
34,[0, 12, 6],[210, 210, 216],[211, 56, 78]
35,[12, 6, 12],[210, 217, 223],[232, 116, 49]
36,[0, 12, 6],[223, 223, 229],[177, 52, 79]
37,[12, 6, 12],[223, 229, 235],[177, 151, 104]
38,[0, 12, 6],[235, 235, 241],[174, 169, 151]
39,[12, 6, 12],[235, 241, 247],[179, 34, 48]
40,[0, 12, 6],[248, 248, 254],[183, 52, 58]
41,[12, 6, 12],[248, 254, 260],[112, 50, 78]
42,[0, 12, 6],[260, 260, 266],[160, 42, 77]
43,[12, 6, 12],[260, 266, 272],[206, 73, 101]
44,[0, 12, 6],[272, 272, 279],[134, 128, 112]
45,[12, 6, 12],[272, 279, 285],[171, 36, 63]
46,[0, 12, 6],[285, 285, 291],[75, 98, 109]
47,[12, 6, 12],[285, 291, 297],[111, 112, 101]
48,[0, 12, 6],[297, 297, 303],[64, 53, 89]
49,[12, 6, 12],[297, 303, 310],[125, 54, 46]
50,[0, 12, 6],[310, 310, 316],[0, 86, 155]
51,[12, 6, 12],[309, 316, 322],[54, 58, 58]
52,[0, 12, 6],[322, 322, 328],[88, 76, 61]
53,[0, 6, 0],[0, -6, -12],[231, 222, 199]
54,[0, 6, 12],[12, 6, 12],[150, 188, 131]
55,[0, 6, 0],[12, 6, 0],[96, 116, 119]
56,[0, 6, 12],[24, 18, 24],[138, 136, 118]
57,[0, 6, 0],[24, 18, 12],[74, 78, 75]
58,[0, 6, 12],[37, 31, 37],[76, 94, 97]
59,[0, 6, 0],[37, 30, 24],[144, 120, 98]
60,[0, 6, 12],[49, 43, 49],[89, 116, 175]
61,[0, 6, 0],[49, 43, 37],[48, 103, 66]
62,[0, 6, 12],[62, 55, 62],[122, 139, 121]
63,[0, 6, 0],[62, 55, 49],[83, 171, 59]
64,[0, 6, 12],[74, 68, 74],[106, 122, 69]
65,[0, 6, 0],[74, 68, 61],[75, 108, 86]
66,[0, 6, 12],[86, 80, 86],[224, 158, 75]
67,[0, 6, 0],[86, 80, 74],[200, 153, 66]
68,[0, 6, 12],[99, 93, 99],[229, 111, 56]
69,[0, 6, 0],[99, 93, 86],[96, 61, 63]
70,[0, 6, 12],[111, 105, 111],[208, 183, 133]
71,[0, 6, 0],[111, 105, 99],[163, 161, 17]
72,[0, 6, 12],[123, 117, 123],[229, 203, 96]
73,[0, 6, 0],[124, 117, 111],[161, 184, 141]
74,[0, 6, 12],[136, 130, 136],[96, 54, 94]
75,[0, 6, 0],[136, 130, 123],[196, 75, 47]
76,[0, 6, 12],[148, 142, 148],[95, 100, 90]
77,[0, 6, 0],[148, 142, 136],[155, 76, 50]
78,[0, 6, 12],[161, 155, 161],[181, 168, 151]
79,[0, 6, 0],[161, 155, 148],[90, 74, 65]
80,[0, 6, 12],[173, 167, 173],[142, 173, 82]
81,[0, 6, 0],[173, 167, 161],[121, 94, 72]
82,[0, 6, 12],[185, 179, 185],[228, 182, 115]
83,[0, 6, 0],[186, 179, 173],[125, 115, 89]
84,[0, 6, 12],[198, 192, 198],[224, 122, 95]
85,[0, 6, 0],[198, 192, 186],[133, 127, 128]
86,[0, 6, 12],[210, 204, 210],[78, 72, 65]
87,[0, 6, 0],[210, 204, 198],[103, 76, 58]
88,[0, 6, 12],[223, 217, 223],[92, 82, 60]
89,[0, 6, 0],[223, 217, 210],[136, 125, 108]
90,[0, 6, 12],[235, 229, 235],[74, 68, 83]
91,[0, 6, 0],[235, 229, 223],[59, 55, 60]
92,[0, 6, 12],[247, 241, 247],[43, 70, 86]
93,[0, 6, 0],[248, 241, 235],[202, 51, 51]
94,[0, 6, 12],[260, 254, 260],[64, 53, 89]
95,[0, 6, 0],[260, 254, 248],[64, 51, 46]
96,[0, 6, 12],[272, 266, 272],[47, 51, 56]
97,[0, 6, 0],[272, 266, 260],[48, 103, 66]
98,[0, 6, 12],[285, 279, 285],[41, 59, 67]
99,[0, 6, 0],[285, 278, 272],[79, 66, 71]
100,[0, 6, 12],[297, 291, 297],[59, 87, 67]
101,[0, 6, 0],[297, 291, 285],[67, 68, 57]
102,[0, 6, 12],[310, 303, 310],[68, 69, 67]
103,[0, 6, 0],[310, 303, 297],[92, 56, 51]
104,[0, 6, 12],[322, 316, 322],[66, 71, 128]
105,[0, 6, 0],[322, 316, 310],[92, 56, 51]
106,[12, 24, 18],[0, 0, 6],[155, 172, 164]
107,[24, 18, 24],[0, 6, 12],[168, 193, 106]
108,[12, 24, 18],[12, 12, 18],[234, 201, 140]
109,[24, 18, 24],[12, 18, 24],[209, 201, 184]
110,[12, 24, 18],[24, 24, 31],[224, 224, 191]
111,[24, 18, 24],[24, 31, 37],[225, 183, 147]
112,[12, 24, 18],[37, 37, 43],[36, 63, 120]
113,[24, 18, 24],[37, 43, 49],[179, 163, 163]
114,[12, 24, 18],[49, 49, 55],[0, 103, 138]
115,[24, 18, 24],[49, 55, 62],[169, 51, 49]
116,[12, 24, 18],[62, 62, 68],[190, 187, 170]
117,[24, 18, 24],[61, 68, 74],[113, 84, 66]
118,[12, 24, 18],[74, 74, 80],[231, 223, 214]
119,[24, 18, 24],[74, 80, 86],[182, 160, 154]
120,[12, 24, 18],[86, 86, 92],[186, 180, 170]
121,[24, 18, 24],[86, 93, 99],[207, 193, 151]
122,[12, 24, 18],[99, 99, 105],[244, 225, 161]
123,[24, 18, 24],[99, 105, 111],[137, 120, 126]
124,[12, 24, 18],[111, 111, 117],[205, 147, 92]
125,[24, 18, 24],[111, 117, 123],[134, 126, 121]
